"","logFC","logCPM","PValue","FDR"
"YOL155C",2.0652000883681,8.03526756793058,1.54986537209011e-34,2.62015811618776e-32
"YDR055W",1.7417376236246,7.36738582553093,7.21939822752879e-34,1.18658831423022e-31
"YOL109W",2.1275754676859,8.19764662957673,2.95629054056108e-31,4.72766787256754e-29
"YBR093C",1.87293582373999,6.97160159778906,7.5471735001289e-31,1.17517435790165e-28
"YER001W",2.13466607490778,6.16994717516763,5.30161503747931e-30,8.04350158378592e-28
"YFR055W",1.65752676099794,6.88901227959735,1.14166881565052e-29,1.68881359555103e-27
"YDL039C",2.88100738274012,7.15169486097488,3.54688627103853e-29,5.11876245505731e-27
"YAL061W",2.17778404242524,7.36684485016758,3.97194453170191e-29,5.59571328430481e-27
"YJR010W",-1.71231762028364,6.58099660103764,4.80238362098143e-29,6.6083032291505e-27
"YOL158C",1.5878624812848,7.70064713756272,1.1807836972629e-28,1.5878857128874e-26
"YJL012C",1.26779898702761,8.12464553296877,9.22046873449095e-28,1.21238918893295e-25
"YER067W",2.10212294817865,8.72408706367479,1.03928474729855e-27,1.33683648907947e-25
"YEL071W",-1.4144382953138,8.81780681870501,1.86058355989113e-27,2.34235594125017e-25
"YDL182W",1.2883038244893,8.20767588859584,3.23106455354589e-27,3.98296020069397e-25
"YEL040W",1.28645829845809,8.80925236017112,5.94131263053343e-27,7.17443812956455e-25
"YDR342C",3.0195694161922,10.8467916937784,6.89315237022191e-27,8.15735651492061e-25
"YER042W",-1.71924204265393,6.0164832895949,2.21320185927537e-26,2.56774811790831e-24
"YAR071W",3.18232680312935,6.23990167530241,3.61200459689401e-26,4.1100444615042e-24
"YBR070C",-1.88092508656325,5.71598410537051,6.96982765984659e-26,7.78122080439855e-24
"YEL044W",-1.37200890939671,7.27687974951623,7.24485248135309e-26,7.93848002447522e-24
"YGR038C-A",-7.02199855965954,4.26729271088896,9.78142662160535e-26,1.05230366036434e-23
"YKL062W",1.87246920625065,6.96221607089762,2.27089136632245e-25,2.39944003830892e-23
"YOR273C",1.75196952158375,7.78110574477932,9.90829567822363e-25,1.02855062329911e-22
"YER056C",1.22362600168601,8.13175025829115,5.09001234016276e-24,5.19269017530052e-22
"YDL037C",3.92343495150315,4.18555110353987,1.01782739505993e-23,1.00502494201223e-21
"YDR044W",1.3443679496772,7.69201124975547,1.0191228075162e-23,1.00502494201223e-21
"YGL028C",1.40477335900251,6.39678002558916,7.67881444113462e-22,7.44845000790058e-20
"YDR399W",1.52980075453792,7.34432997703486,9.29989699481508e-22,8.87540169650336e-20
"YKR039W",-1.96330458173887,6.98446909904499,1.26215654558579e-21,1.18542544130652e-19
"YER124C",1.55062006860332,6.24296678605186,1.6970094220011e-21,1.56893824218446e-19
"YER053C",1.11729193751204,7.39401654856997,2.17978900337381e-21,1.9842786973789e-19
